ibge_cod,2010
1100015,6.061681629598797
1100023,6.139773647043813
1100031,5.599485696383192
1100049,6.043543032673608
1100056,5.7899908421310355
1100064,5.723139482527816
1100072,5.884599972418573
1100080,6.235128054981285
1100098,6.03601773892683
1100106,6.133071151325272
1100114,6.064155375251382
1100122,6.093451804541529
1100130,6.24999013087807
1100148,5.612617521861739
1100155,5.898509625918305
1100189,6.204812130513264
1100205,7.061728311726981
1100254,5.811448318170517
1100262,5.654984675035691
1100288,5.760486567290338
1100296,5.583063815551421
1100304,6.16194238851678
1100320,6.0144621528866535
1100338,6.651006301085694
1100346,5.77784568912973
1100379,5.788849692915312
1100403,5.969988225990003
1100452,6.386788517562358
1100502,5.487387280777645
1100601,5.774581922566167
1100700,6.195554846188117
1100809,6.115066720879825
1100908,5.4362755807376155
1100924,5.977871697312629
1100940,6.428570328500287
1101005,5.84018641895542
1101104,5.684348869589242
1101203,5.408024461074144
1101302,5.441064833675596
1101401,5.918637295314968
1101435,5.462132847583482
1101450,5.813431528192664
1101468,5.968498358729888
1101476,5.205182702835299
1101484,5.31441711897669
1101492,6.226694486050031
1101500,5.867447452101935
1101559,5.3048264590230785
1101609,5.802444631114116
1101708,5.549820781410681
1101757,5.690981530973321
1101807,5.564962987018838
1200013,6.242778387060789
1200054,5.5607731525501976
1200104,6.221015234029754
1200138,6.150981662121999
1200179,5.931221843285116
1200203,6.131663887638462
1200252,5.921599087682666
1200302,6.215282158292939
1200328,5.482314641374971
1200336,5.619889155567131
1200344,5.604167711101158
1200351,5.935112593995531
1200385,6.007481488366591
1200393,5.742640306015801
1200401,6.601004459802791
1200427,5.861454354704289
1200435,5.172237947171315
1200450,6.21334506736873
1200500,6.556614598076625
1200609,6.249113202857549
1200708,6.146527402920813
1200807,6.199439486185994
1300029,5.524092204401947
1300060,5.0022049520583325
1300086,5.253027684139696
1300102,5.057909423186117
1300144,6.580884052036535
1300201,5.175627764367181
1300300,6.447633943366472
1300409,5.4225865571899305
1300508,5.763395794674995
1300607,4.941148540820046
1300631,5.441691994258782
1300680,5.445094892936327
1300706,6.624577954863457
1300805,6.081632422511095
1300839,6.074911843347347
1300904,6.017344750395936
1301001,5.360652098043671
1301100,6.618850329180123
1301159,6.146545068298671
1301209,5.670008225282461
1301308,5.210479042645248
1301407,5.562067924961415
1301506,5.682971345467753
1301605,5.316957400228075
1301654,5.818491141444257
1301704,5.825174166882657
1301803,5.571237022629522
1301852,5.890965083049828
1301902,6.197712431862858
1301951,5.22844142479749
1302009,5.140435759359677
1302108,4.355106552954491
1302207,5.180779406590585
1302306,5.5031789727638465
1302405,6.653350211549456
1302504,6.554242080960703
1302553,6.122596906911845
1302603,6.968090972716391
1302702,6.503132207559006
1302801,4.8853838389467485
1302900,6.009045308292736
1303007,5.817815826411576
1303106,5.71994913675506
1303205,5.301201508112854
1303304,6.1960689112838025
1303403,5.974931047231266
1303502,5.644877585973963
1303536,5.893557601217741
1303569,5.655316151717265
1303601,5.2788587332066355
1303700,5.114841079329496
1303809,4.6836143139041315
1303908,4.95881225347552
1303957,5.4905736454232965
1304005,5.450233707532753
1304062,5.165024600067823
1304104,5.717372551347155
1304203,5.6986102595501
1304237,4.853752951328196
1304260,5.412396700608175
1304302,5.452199049403629
1304401,5.418055895349006
1400027,5.945295719255264
1400050,5.9455247148048525
1400100,6.119758205429856
1400159,5.959482621290233
1400175,6.14689543808738
1400209,6.082346906440713
1400233,5.819177921150609
1400282,6.020124593974119
1400308,6.20577258209842
1400407,5.409190639676993
1400456,5.179183978751161
1400472,6.05694027917809
1400506,5.510314397597578
1400605,5.630073785798794
1400704,4.992522590369056
1500107,5.7326920337661225
1500131,5.398689821884568
1500206,6.414795417825626
1500305,4.865577707419929
1500347,6.355466845642854
1500404,6.142422318565427
1500503,6.474259691353118
1500602,7.092012813643818
1500701,4.798201619416901
1500800,5.775278320565529
1500859,6.744883066056317
1500909,5.348904281932254
1500958,5.935893525405952
1501006,6.2281672350403685
1501105,5.580911296893845
1501204,5.850758316473886
1501253,6.032796390444286
1501303,6.572815628021243
1501402,6.211778428869444
1501451,5.418471991858426
1501501,5.216709420174179
1501576,6.025618772310088
1501600,5.584271278544245
1501709,5.988955170127488
1501725,6.2251476837772435
1501758,5.834969742184763
1501782,6.277279988293455
1501808,5.25142893010843
1501907,5.896576367890639
1501956,6.275233704502118
1502004,5.384025284059622
1502103,5.636481878374277
1502152,5.901699105527387
1502202,5.561079907017283
1502301,6.014627629124872
1502400,5.778235205868043
1502509,5.70486916850745
1502608,4.905310062116086
1502707,6.173667514753241
1502756,5.849604272099378
1502764,6.864789723273612
1502772,5.8514326432149035
1502806,5.041621616444829
1502855,5.521070056349168
1502905,5.361971350291344
1502939,6.386444920615953
1502954,6.03451415356323
1503002,5.416648827076251
1503044,6.038674594351788
1503077,6.175737599388392
1503093,6.562260499387768
1503101,5.55617339960946
1503200,5.4267372959149345
1503309,5.38105909735559
1503408,5.126556723069696
1503457,6.224834659154542
1503507,5.707931086603617
1503606,6.905515251669845
1503705,6.6208244438833415
1503754,6.194328374082765
1503804,5.914979585280261
1503903,5.925291975256106
1504000,4.523134903465424
1504059,5.291794942692682
1504109,5.126121662325087
1504208,6.7682032932355325
1504307,5.464347938983224
1504406,5.46900418392026
1504422,5.517420247475371
1504455,6.083139122368575
1504505,4.98779581905728
1504604,5.13316193047479
1504703,6.50454004505617
1504752,5.800504001828364
1504802,6.077996178195166
1504901,5.403166866335355
1504950,6.294335477229221
1504976,5.900723158785071
1505007,5.2061590865498415
1505031,6.789101172530796
1505064,7.118837729092707
1505106,6.2945720312169895
1505205,5.976442147882067
1505304,6.358788881127784
1505403,5.4840904731878055
1505437,6.031778769627455
1505486,6.9914032582823555
1505494,5.59592259105286
1505502,6.639672120442516
1505536,6.077059610344262
1505551,5.723884008409735
1505601,5.218049474712542
1505635,6.045045489446013
1505650,6.293250043501966
1505700,5.430415323910251
1505809,6.510169800035322
1505908,6.306513807569783
1506005,6.1711648711176466
1506104,5.0153136406125265
1506112,4.598779567217732
1506138,5.916530798712909
1506161,6.096200317424729
1506187,6.5586410216909545
1506195,6.2492022721406295
1506203,4.806112110169091
1506302,5.106075251386737
1506351,4.778809431353366
1506401,5.217815460709892
1506500,5.540458367280791
1506559,5.781204440444932
1506583,6.617687744456983
1506609,5.299119245716857
1506708,6.6234475729402345
1506807,6.2333177755143
1506906,4.99633213833911
1507003,5.232159733124509
1507102,5.126089177622778
1507151,5.736617975824831
1507201,6.048703544411757
1507300,7.4292862694195
1507409,5.340697874906881
1507458,5.989286481551001
1507466,5.304570227284572
1507474,5.329495508363961
1507508,5.8148147389039675
1507607,5.751032625837167
1507706,4.835125938784551
1507755,5.494238104158476
1507805,6.437602814166406
1507904,5.2454114851545866
1507953,6.377434298054136
1507961,5.001621231545564
1507979,5.5369862138913835
1508001,6.15088133911003
1508035,5.321376773959882
1508050,6.391005188810075
1508084,5.892557047053209
1508100,5.981116557080196
1508126,6.317185089179468
1508159,6.44337987910587
1508209,5.230770691000255
1508308,6.2630124617512
1508357,5.936094325206832
1508407,6.115827438333302
1600055,5.2056779306861385
1600105,5.268327525170825
1600154,5.237473360649791
1600204,6.121092471819525
1600212,5.3058863829638865
1600238,5.30666087655063
1600253,5.088646306471225
1600279,5.737611622207695
1600303,5.947854577678909
1600402,5.649148831777424
1600501,6.018533654277656
1600535,5.476259048693333
1600550,5.058004432764559
1600600,5.972029178470625
1600709,5.612000361083612
1600808,5.6492267585163995
1700251,5.4502167660366725
1700301,5.017275474478422
1700350,5.457579146995762
1700400,5.221966861652925
1700707,5.365731271401678
1701002,5.48264637674315
1701051,4.916032610188569
1701101,5.412272340380332
1701309,5.671774326672597
1701903,5.4671002687240495
1702000,6.006502410215089
1702109,6.000029096755557
1702158,5.40298317314118
1702208,6.048160858574577
1702307,5.574860845952821
1702406,5.70741601677741
1702554,5.419119380897511
1702703,5.109413166316237
1702901,5.011578901051089
1703008,5.307314152387912
1703057,5.569914392701145
1703073,5.183101789044353
1703107,5.282807843358548
1703206,5.404802938755063
1703305,5.196286748808876
1703602,5.009017234765939
1703701,5.415225499629123
1703800,5.384014521497806
1703826,4.517960849405003
1703842,5.606146954838147
1703867,5.488559176700155
1703883,5.13697409575783
1703891,5.228764684665792
1703909,5.3112111836677585
1704105,5.0147682763485255
1704600,5.109814695694399
1705102,5.26158638689134
1705508,5.521681919277171
1705557,4.803771114470189
1705607,5.0374583715953225
1706001,5.419783978304372
1706100,5.4222400969290865
1706258,5.178401341533755
1706506,5.091884929266303
1707009,5.376348801295077
1707108,5.642154764763008
1707207,5.740413222639358
1707306,5.690244824632703
1707405,5.2730707536224655
1707553,4.9399533300979375
1707652,5.602877865821586
1707702,5.505731814434772
1708205,5.979966989370279
1708254,5.401829453222753
1708304,5.598608874620761
1709005,5.546614217469442
1709302,5.683431605978845
1709500,5.814372803697586
1709807,4.953082843912086
1710508,5.540649758353151
1710706,5.27813142866487
1710904,5.556688368835234
1711100,5.431960107331002
1711506,5.58594551500909
1711803,4.978354017400327
1711902,5.824712093703028
1711951,4.961278679085043
1712009,4.5827903678639075
1712157,4.82675488069819
1712405,4.807244048014467
1712454,4.607068812000329
1712504,5.613269782739171
1712702,5.793246128366835
1712801,4.9312951068973865
1713205,5.698627645377127
1713304,5.503613661772502
1713601,5.646721243109456
1713700,5.282660624504815
1713809,4.993951786845871
1713957,5.407936192252791
1714203,5.441980906322186
1714302,4.960023409393977
1714880,5.575389929643863
1715002,4.965991464329799
1715101,4.869173027321683
1715150,4.657141937944483
1715259,4.685150337437864
1715507,4.69973369077706
1715705,5.411400820260078
1715754,5.427015205907992
1716109,5.531475085015215
1716208,5.727932271300044
1716307,5.3869838204626825
1716505,5.312058819353151
1716604,5.997259660276948
1716653,5.418735368799064
1716703,5.498216791209245
1717008,5.35584789392143
1717206,5.601685250707187
1717503,5.84035015961172
1717800,5.021491132227507
1717909,5.346352974450639
1718006,4.578765240209975
1718204,5.813226603818825
1718303,5.1625763539372755
1718402,5.116079496076589
1718451,5.012352061914168
1718501,5.0081656599879
1718550,5.315978737539736
1718659,3.8257505813480277
1718709,5.012795058145413
1718758,5.2816718335664525
1718808,5.031985793005596
1718840,5.672350045113039
